area_type,availability,Location,Size,society,total_sqft,bath,balcony,Price,No. of Bedrooms,target_column_name
Rangpur,30-Dec,Bhaowal,0 BHK,,,2,1,1650,,
Rangpur,31-Dec,Bhaowal,0 BHK,,,2,1,1790,,
Rangpur,1-Jan,Bhaowal,0 BHK,,,2,1,1700,,
Rangpur,2-Jan,Barga,0 BHK,,,2,1,1776,3b,
Rangpur,3-Jan,Barga,0 BHK,,,2,1,2370,3b,
Rangpur,4-Jan,Barga,0 BHK,,,2,1,3012,4b,
Rangpur,5-Jan,Barga,0 BHK,,,2,1,1300,3b,
Rangpur,6-Jan,Barga,0 BHK,,,2,1,1272,3b,
Rangpur,7-Jan,Barga,0 BHK,,,2,1,1132,2b,
Rangpur,8-Jan,Barga,0 BHK,,,2,1,1463,6b,
Rangpur,9-Jan,Barga,0 BHK,,,2,1,1284,2b,
Rangpur,10-Jan,Barga,0 BHK,,,2,1,2805,4b,
Rangpur,11-Jan,Barga,0 BHK,,,2,1,2686,3b,
Rangpur,12-Jan,Barga,0 BHK,,,2,1,2796,3b,
Rangpur,13-Jan,Barga,0 BHK,,,2,1,2798,3b,
Rangpur,14-Jan,Barga,0 BHK,,,2,1,2671,3b,
Rangpur,15-Jan,Barga,0 BHK,,,2,1,1179,2b,
Rangpur,16-Jan,Barga,0 BHK,,,2,1,1143,2b,
Rangpur,17-Jan,Barga,0 BHK,,,2,1,1680,3b,
Rangpur,18-Jan,Barga,0 BHK,,,2,1,1899,3b,
Rangpur,19-Jan,Barga,0 BHK,,,2,1,1937,3b,
Rangpur,20-Jan,Barga,0 BHK,,,2,1,1304,2b,
Rangpur,21-Jan,Barga,0 BHK,,,2,1,1195,2b,
Rangpur,22-Jan,Barga,0 BHK,,,2,1,1093,2b,
Rangpur,23-Jan,Barga,0 BHK,,,2,1,1419,2b,
Rangpur,24-Jan,Barga,0 BHK,,,2,1,1551,3b,
Rangpur,25-Jan,Barga,0 BHK,,,2,1,1295,2b,
Rangpur,26-Jan,Barga,0 BHK,,,2,1,1196,2b,
Rangpur,27-Jan,Barga,0 BHK,,,2,1,1255,2b,
Rangpur,28-Jan,Barga,0 BHK,,,2,1,1530,3b,
Rangpur,29-Jan,Barga,0 BHK,,,2,1,1267,2b,
Rangpur,30-Jan,Barga,0 BHK,,,2,1,1135,2b,
Rangpur,31-Jan,Barga,0 BHK,,,2,1,1880,3b,
Rangpur,1-Feb,Barga,0 BHK,,,2,1,2180,4b,
Rangpur,2-Feb,Barga,0 BHK,,,2,1,1805,3b,
Rangpur,3-Feb,Barga,0 BHK,,,2,1,1850,3b,
Rangpur,4-Feb,Barga,0 BHK,,,2,1,1102,2b,
Rangpur,5-Feb,Barga,0 BHK,,,2,1,1102,2b,
Rangpur,6-Feb,Barga,0 BHK,,,2,1,1092,2b,
Rangpur,7-Feb,Barga,0 BHK,,,2,1,1419,3b,
Rangpur,8-Feb,Barga,0 BHK,,,2,1,1419,3b,
Rangpur,9-Feb,Barga,0 BHK,,,2,1,1306,2b,
Rangpur,10-Feb,Barga,0 BHK,,,2,1,1206,2b,
Rangpur,11-Feb,Barga,0 BHK,,,2,1,1205,2b,
Rangpur,12-Feb,Barga,0 BHK,,,2,1,900,2b,
Rangpur,13-Feb,Barga,0 BHK,,,2,1,1100,2b,
Rangpur,14-Feb,Barga,0 BHK,,,2,1,1315,3b,
Rangpur,15-Feb,Barga,0 BHK,,,2,1,1315,3b,
Rangpur,16-Feb,Barga,0 BHK,,,2,1,1205,2b,
Rangpur,17-Feb,Barga,0 BHK,,,2,1,1205,2b,
Rangpur,18-Feb,Barga,0 BHK,,,2,1,1119,2b,
Rangpur,19-Feb,Barga,0 BHK,,,2,1,1516,3b,
Rangpur,20-Feb,Barga,0 BHK,,,2,1,1137,2b,
Rangpur,21-Feb,Barga,0 BHK,,,2,1,1345,2b,
Rangpur,22-Feb,Barga,0 BHK,,,2,1,1135,2b,
Rangpur,23-Feb,Barga,0 BHK,,,2,1,1165,2b,
Rangpur,24-Feb,Barga,0 BHK,,,2,1,1190,2b,
Rangpur,25-Feb,Barga,0 BHK,,,2,1,1530,3b,
Rangpur,26-Feb,Barga,0 BHK,,,2,1,1200,2b,
Rangpur,27-Feb,Barga,1 BHK,,,2,1,1773,1b,
Rangpur,28-Feb,Barga,1 BHK,,,2,1,1550,1b,
Rangpur,1-Mar,Barga,1 BHK,,,2,1,1813,1b,
Rangpur,2-Mar,Barga,1 BHK,,,2,1,1746,1b,
Rangpur,3-Mar,Barga,1 BHK,,,2,1,1717,1b,
Rangpur,4-Mar,Barga,1 BHK,,,2,1,1665,1b,
Rangpur,5-Mar,Barga,1 BHK,,,2,1,1657,5b,
Rangpur,6-Mar,Barga,1 BHK,,,2,1,980,5b,
Rangpur,7-Mar,Barga,1 BHK,,,2,1,980,1b,
Rangpur,8-Mar,Barga,1 BHK,,,2,1,1776,3b,
Rangpur,9-Mar,Barga,1 BHK,,,2,1,2370,3b,
Rangpur,10-Mar,Barga,1 BHK,,,2,1,1792,3b,
Rangpur,11-Mar,Barga,1 BHK,,,2,1,3012,4b,
Rangpur,12-Mar,Barga,1 BHK,,,2,1,1705,3b,
Rangpur,13-Mar,Barga,1 BHK,,,2,1,1270,3b,
Rangpur,14-Mar,Barga,1 BHK,,,2,1,1131,2b,
Rangpur,15-Mar,Barga,1 BHK,,,2,1,1131,2b,
Rangpur,16-Mar,Barga,1 BHK,,,2,1,1726,2b,
Rangpur,17-Mar,Barga,1 BHK,,,2,1,1250,2b,
Rangpur,18-Mar,Barga,1 BHK,,,2,1,1250,2b,
Rangpur,19-Mar,Barga,1 BHK,,,2,1,1080,2b,
Rangpur,20-Mar,Barga,1 BHK,,,2,1,1075,2b,
Rangpur,21-Mar,Barga,1 BHK,,,2,1,1120,2b,
Rangpur,22-Mar,Barga,1 BHK,,,2,1,1050,2b,
Rangpur,23-Mar,Barga,1 BHK,,,2,1,1270,2b,
Rangpur,24-Mar,Barga,1 BHK,,,2,1,1170,2b,
Rangpur,25-Mar,Barga,1 BHK,,,2,1,1200,2b,
Rangpur,26-Mar,Barga,1 BHK,,,2,1,1102,2b,
Rangpur,27-Mar,Barga,1 BHK,,,2,1,1100,2b,
Rangpur,28-Mar,Barga,1 BHK,,,2,1,1412,3b,
Rangpur,29-Mar,Barga,1 BHK,,,2,1,1248,2b,
Rangpur,30-Mar,Barga,1 BHK,,,2,1,1194,2b,
Rangpur,31-Mar,Barga,1 BHK,,,2,1,1160,2b,
Rangpur,1-Apr,Barga,1 BHK,,,2,1,1190,2b,
Rangpur,2-Apr,Barga,1 BHK,,,2,1,1200,2b,
Rangpur,3-Apr,Barga,1 BHK,,,2,1,1200,2b,
Rangpur,4-Apr,Barga,1 BHK,,,2,1,1083,3b,
Rangpur,5-Apr,Barga,1 BHK,,,2,1,1082,3b,
Rangpur,6-Apr,Barga,1 BHK,,,2,1,883,2b,
Rangpur,7-Apr,Barga,1 BHK,,,2,1,800,2b,
Rangpur,8-Apr,Barga,1 BHK,,,2,1,4686,4b,
Rangpur,9-Apr,Barga,1 BHK,,,2,1,2235,3b,
Rangpur,10-Apr,Barga,1 BHK,,,2,1,2686,3b,
Rangpur,11-Apr,Barga,1 BHK,,,2,1,2796,3b,
Rangpur,12-Apr,Barga,1 BHK,,,2,1,2798,3b,
Rangpur,13-Apr,Barga,1 BHK,,,2,1,3450,4b,
Rangpur,14-Apr,Barga,1 BHK,,,2,1,2661,3b,
Rangpur,15-Apr,Barga,1 BHK,,,2,1,1892,3b,
Rangpur,16-Apr,Barga,1 BHK,,,2,1,2671,3b,
Rangpur,17-Apr,Barga,1 BHK,,,2,1,1705,3b,
Rangpur,18-Apr,Barga,1 BHK,,,2,1,1705,3b,
Rangpur,19-Apr,Barga,1 BHK,,,2,1,1408,3b,
Rangpur,20-Apr,Barga,1 BHK,,,2,1,3628,4b,
Rangpur,21-Apr,Barga,1 BHK,,,2,1,1340,3b,
Rangpur,22-Apr,Barga,1 BHK,,,2,1,1940,3b,
Rangpur,23-Apr,Barga,1 BHK,,,2,1,1316,2b,
Rangpur,24-Apr,Barga,1 BHK,,,2,1,2100,4b,
Rangpur,25-Apr,Barga,1 BHK,,,2,1,1360,3b,
Rangpur,26-Apr,Barga,1 BHK,,,2,1,1182,2b,
Rangpur,27-Apr,Barga,1 BHK,,,2,1,1530,3b,
Rangpur,28-Apr,Barga,1 BHK,,,2,1,1500,3b,
Rangpur,29-Apr,Barga,1 BHK,,,2,1,3949,4b,
Rangpur,30-Apr,Barga,1 BHK,,,2,1,1545,3b,
Rangpur,1-May,Barga,1 BHK,,,2,1,1135,2b,
Rangpur,2-May,Barga,1 BHK,,,2,1,1271,3b,
Rangpur,3-May,Barga,1 BHK,,,2,1,1129,2b,
Rangpur,4-May,Barga,1 BHK,,,2,1,1110,2b,
Rangpur,5-May,Barga,1 BHK,,,2,1,1150,3b,
Rangpur,6-May,Barga,1 BHK,,,2,1,710,2b,
Rangpur,7-May,Barga,1 BHK,,,2,1,1100,2b,
Rangpur,8-May,Barga,1 BHK,,,2,1,1135,3b,
Rangpur,9-May,Barga,1 BHK,,,2,1,2368,3b,
Rangpur,10-May,Barga,1 BHK,,,2,1,2368,3b,
Rangpur,11-May,Barga,1 BHK,,,2,1,1810,3b,
Rangpur,12-May,Barga,1 BHK,,,2,1,1665,3b,
Rangpur,13-May,Barga,1 BHK,,,2,1,1420,3b,
Rangpur,14-May,Barga,1 BHK,,,2,1,1245,2b,
Rangpur,15-May,Barga,1 BHK,,,2,1,1352,3b,
Rangpur,16-May,Barga,1 BHK,,,2,1,1050,2b,
Rangpur,17-May,Barga,1 BHK,,,2,1,1085,2b,
Rangpur,18-May,Barga,1 BHK,,,2,1,1660,3b,
Rangpur,19-May,Bhaowal,1 BHK,,,2,1,1600,,
Rangpur,20-May,Barga,1 BHK,,,2,1,1495,2b,
Rangpur,21-May,Barga,1 BHK,,,2,1,1125,2b,
Rangpur,22-May,Barga,1 BHK,,,2,1,1269,3b,
Rangpur,23-May,Barga,1 BHK,,,2,1,1125,2b,
Rangpur,24-May,Barga,1 BHK,,,2,1,1119,2b,
Rangpur,25-May,Barga,1 BHK,,,2,1,1319,6b,
Rangpur,26-May,Barga,1 BHK,,,2,1,1319,1b,
Rangpur,27-May,Barga,1 BHK,,,2,1,3450,4b,
Rangpur,28-May,Barga,1 BHK,,,2,1,1475,3b,
Rangpur,29-May,Barga,1 BHK,,,2,1,1300,2b,
Rangpur,30-May,Barga,1 BHK,,,2,1,1002,2b,
Rangpur,31-May,Barga,1 BHK,,,2,1,1600,3b,
Rangpur,1-Jun,Barga,1 BHK,,,2,,1085,2b,
Rangpur,2-Jun,Bhaowal,1 BHK,,,3,,1465,,
Rangpur,3-Jun,Bhaowal,1 BHK,,,3,,1035,,
Rangpur,4-Jun,Barga,1 BHK,,,3,,1080,2b,
Rangpur,5-Jun,Barga,1 BHK,,,3,,1109,2b,
Rangpur,6-Jun,Barga,1 BHK,,,3,,967,2b,
Rangpur,7-Jun,Barga,2 BHK,,,3,,1087,2b,
Dinajpur,8-Jun,Nowabjonj,2 BHK,,,3,,1020,2b,
Dinajpur,9-Jun,Nowabjonj,2 BHK,,,3,,1010,2b,
Dinajpur,10-Jun,Nowabjonj,2 BHK,,,3,,1102,2b,
Dinajpur,11-Jun,Nowabjonj,2 BHK,,,3,,1839,3b,
Dinajpur,12-Jun,Nowabjonj,2 BHK,,,3,,1419,2b,
Dinajpur,13-Jun,Nowabjonj,2 BHK,,,3,,1726,3b,
Dinajpur,14-Jun,Nowabjonj,2 BHK,,,3,,1128,2b,
Dinajpur,15-Jun,Nowabjonj,2 BHK,,,3,,1314,3b,
Dinajpur,16-Jun,Nowabjonj,2 BHK,,,3,,1010,2b,
Dinajpur,17-Jun,Fullbari,2 BHK,,,3,,1002,2b,
Dinajpur,18-Jun,Fullbari,2 BHK,,,3,,2508,4b,
Dinajpur,19-Jun,Fullbari,2 BHK,,,3,,1271,3b,
Dinajpur,20-Jun,Fullbari,2 BHK,,,3,,1129,2b,
Dinajpur,21-Jun,Fullbari,2 BHK,,,3,,1075,2b,
Dinajpur,22-Jun,Fullbari,2 BHK,,,3,,1000,2b,
Dinajpur,23-Jun,Fullbari,2 BHK,,,3,,1380,2b,
Dinajpur,24-Jun,Fullbari,2 BHK,,,3,,1375,3b,
Dinajpur,25-Jun,Fullbari,2 BHK,,,3,,1135,2b,
Dinajpur,26-Jun,Fullbari,2 BHK,,,3,,1068,2b,
Dinajpur,27-Jun,Fullbari,2 BHK,,,3,,1208,2b,
Dinajpur,28-Jun,Fullbari,2 BHK,,,3,,1347,2b,
Dinajpur,29-Jun,Fullbari,2 BHK,,,3,,1271,3b,
Dinajpur,30-Jun,Fullbari,2 BHK,,,3,,1129,2b,
Dinajpur,1-Jul,Fullbari,2 BHK,,,3,,1411,3b,
Dinajpur,2-Jul,parbotipiu,2 BHK,,,3,,1777,3b,
Dinajpur,3-Jul,parbotipiu,2 BHK,,,3,,1031,2b,
Dinajpur,4-Jul,parbotipiu,2 BHK,,,3,,2130,3b,
Dinajpur,5-Jul,parbotipiu,2 BHK,,,3,,1066,2b,
Dinajpur,6-Jul,parbotipiu,2 BHK,,,3,,1418,3b,
Dinajpur,7-Jul,parbotipiu,2 BHK,,,3,,1236,3b,
Dinajpur,8-Jul,parbotipiu,2 BHK,,,3,,919,2b,
Dinajpur,9-Jul,parbotipiu,2 BHK,,,3,,1348,2b,
Dinajpur,10-Jul,parbotipiu,2 BHK,,,3,,1427,3b,
Dinajpur,11-Jul,parbotipiu,2 BHK,,,3,,1007,2b,
Dinajpur,12-Jul,parbotipiu,2 BHK,,,3,,1308,2b,
Dinajpur,13-Jul,parbotipiu,2 BHK,,,3,,921,2b,
Dinajpur,14-Jul,parbotipiu,2 BHK,,,3,,1260,3b,
Dinajpur,15-Jul,parbotipiu,2 BHK,,,3,,1237,2b,
Dinajpur,16-Jul,parbotipiu,2 BHK,,,3,,918,2b,
Dinajpur,17-Jul,parbotipiu,2 BHK,,,3,,1065,2b,
Dinajpur,18-Jul,parbotipiu,2 BHK,,,3,,1335,2b,
Dinajpur,19-Jul,parbotipiu,2 BHK,,,3,,1275,3b,
Dinajpur,20-Jul,parbotipiu,2 BHK,,,3,,1125,2b,
Dinajpur,21-Jul,parbotipiu,2 BHK,,,3,,1340,2b,
Dinajpur,22-Jul,parbotipiu,2 BHK,,,3,,1067,2b,
Dinajpur,23-Jul,Khatripara,2 BHK,,,3,,1304,1b,
Dinajpur,24-Jul,Khatripara,2 BHK,,,3,,1900,3b,
Dinajpur,25-Jul,Khatripara,2 BHK,,,3,,2200,3b,
Dinajpur,26-Jul,Khatripara,2 BHK,,,3,,1425,3b,
Dinajpur,27-Jul,Khatripara,2 BHK,,,3,,917,2b,
Dinajpur,28-Jul,Khatripara,2 BHK,,,3,,1006,2b,
Dinajpur,29-Jul,Khatripara,2 BHK,,,3,,1200,2b,
Dinajpur,30-Jul,Khatripara,2 BHK,,,3,,1584,3b,
Dinajpur,31-Jul,Khatripara,2 BHK,,,3,,1425,3b,
Dinajpur,1-Aug,Khatripara,2 BHK,,,3,,1505,,
Dinajpur,2-Aug,Khatripara,2 BHK,,,3,,1535,,
Dinajpur,3-Aug,Khatripara,2 BHK,,,3,,1470,,
Dinajpur,4-Aug,Khatripara,2 BHK,,,3,,1045,,
Dinajpur,5-Aug,Khatripara,2 BHK,,,3,,1075,,
Dinajpur,6-Aug,kotoali,2 BHK,,,3,,1290,,
Dinajpur,7-Aug,k,2 BHK,,,3,,1380,,
Dinajpur,8-Aug,k,2 BHK,,,3,,1465,,
Dinajpur,9-Aug,k,2 BHK,,,3,,1204,2b,
Dinajpur,10-Aug,,2 BHK,,,3,,916,2b,
Dinajpur,11-Aug,Biurai,2 BHK,,,3,,850,1b,
Dinajpur,12-Aug,Biurai,2 BHK,,,3,,3000,4b,
Dinajpur,13-Aug,Biurai,2 BHK,,,3,,3250,4b,
Dinajpur,14-Aug,Biurai,2 BHK,,,3,,1800,3b,
Dinajpur,15-Aug,Biurai,2 BHK,,,3,,971,2b,
Dinajpur,16-Aug,Biurai,2 BHK,,,3,,1400,3b,
Dinajpur,17-Aug,Biurai,2 BHK,,,3,,1266,3b,
Dinajpur,18-Aug,Biurai,2 BHK,,,3,,925,2b,
Dinajpur,19-Aug,Biurai,2 BHK,,,3,,1049,1b,
Dinajpur,20-Aug,Biurai,2 BHK,,,3,,1285,3b,
Dinajpur,21-Aug,Biurai,2 BHK,,,3,,1265,3b,
Dinajpur,22-Aug,Biurai,2 BHK,,,3,,2026,3b,
Dinajpur,23-Aug,Biurai,2 BHK,,,3,,2731,4b,
Dinajpur,24-Aug,Biurai,2 BHK,,,3,,1275,3b,
Dinajpur,25-Aug,Biurai,2 BHK,,,3,,1182,2b,
Dinajpur,26-Aug,Biurai,2 BHK,,,3,,940,2b,
Dinajpur,27-Aug,Biurai,2 BHK,,,3,,1530,3b,
Dinajpur,28-Aug,Biurai,2 BHK,,,3,,2437,3b,
Dinajpur,29-Aug,Biurai,2 BHK,,,3,,1266,2b,
Dinajpur,30-Aug,Biurai,2 BHK,,,3,,1417,2b,
Dinajpur,31-Aug,Biurai,2 BHK,,,3,,1204,2b,
Dinajpur,1-Sep,Biurai,2 BHK,,,3,,1347,2b,
Dinajpur,2-Sep,Biurai,2 BHK,,,3,,1423,3b,
Dinajpur,3-Sep,Biurai,2 BHK,,,3,,1005,2b,
Dinajpur,4-Sep,Biurai,2 BHK,,,3,,915,2b,
Dinajpur,5-Sep,Biurai,2 BHK,,,3,,1135,2b,
Dinajpur,6-Sep,Biurai,2 BHK,,,3,,1236,2b,
Dinajpur,7-Sep,Biurai,2 BHK,,,3,,1670,3b,
Dinajpur,8-Sep,Biurai,2 BHK,,,3,,1682,3b,
Dinajpur,9-Sep,Biurai,2 BHK,,,3,,1125,2b,
Dinajpur,10-Sep,Biurai,2 BHK,,,3,,1900,3b,
Dinajpur,11-Sep,Biurai,2 BHK,,,3,,1120,2b,
Dinajpur,12-Sep,Biurai,2 BHK,,,3,,1130,2b,
Dinajpur,13-Sep,Biurai,2 BHK,,,3,,1135,2b,
Dinajpur,14-Sep,Biurai,2 BHK,,,3,,1083,2b,
Dinajpur,15-Sep,Biurai,3 BHK,,,3,,1446,6b,
Dinajpur,16-Sep,Biurai,3 BHK,,,3,,1040,2b,
Dinajpur,17-Sep,Biurai,3 BHK,,,3,,1618,8b,
Dinajpur,18-Sep,Biurai,3 BHK,,,3,,1717,3b,
Dinajpur,19-Sep,Biurai,3 BHK,,,3,,2689,4b,
Dinajpur,20-Sep,Biurai,3 BHK,,,3,,1270,3b,
Dinajpur,21-Sep,Biurai,3 BHK,,,3,,1130,2b,
Dinajpur,22-Sep,Biurai,3 BHK,,,3,,1836,3b,
,23-Sep,Bhaowal,,,,3,,,,
,24-Sep,Bhaowal,,,,3,,,,
,25-Sep,Bhaowal,,,,,,,,
,26-Sep,Bhaowal,,,,,,,,
,27-Sep,Bhaowal,,,,,,,,
,28-Sep,Bhaowal,,,,,,,,
,29-Sep,Bhaowal,,,,,,,,
,30-Sep,Bhaowal,,,,,,,,
,1-Oct,Bhaowal,,,,,,,,
,2-Oct,Bhaowal,,,,,,,,
,3-Oct,Bhaowal,,,,,,,,
,4-Oct,Bhaowal,,,,,,,,
,5-Oct,Bhaowal,,,,,,,,
,6-Oct,Bhaowal,,,,,,,,
,7-Oct,Bhaowal,,,,,,,,
,8-Oct,Bhaowal,,,,,,,,
,9-Oct,Bhaowal,,,,,,,,
,10-Oct,Bhaowal,,,,,,,,
,11-Oct,Bhaowal,,,,,,,,
,12-Oct,Bhaowal,,,,,,,,
,13-Oct,Bhaowal,,,,,,,,
,14-Oct,Bhaowal,,,,,,,,
,15-Oct,Bhaowal,,,,,,,,
,16-Oct,Bhaowal,,,,,,,,
,17-Oct,Bhaowal,,,,,,,,
,18-Oct,Bhaowal,,,,,,,,
,19-Oct,Bhaowal,,,,,,,,
,20-Oct,Bhaowal,,,,,,,,
,21-Oct,Bhaowal,,,,,,,,
,22-Oct,Bhaowal,,,,,,,,
,23-Oct,Bhaowal,,,,,,,,
,24-Oct,Bhaowal,,,,,,,,
,25-Oct,Bhaowal,,,,,,,,
,26-Oct,Bhaowal,,,,,,,,
,27-Oct,Bhaowal,,,,,,,,
,28-Oct,Bhaowal,,,,,,,,
,29-Oct,Bhaowal,,,,,,,,
,30-Oct,Bhaowal,,,,,,,,
,31-Oct,Bhaowal,,,,,,,,
,1-Nov,Bhaowal,,,,,,,,
,2-Nov,Bhaowal,,,,,,,,
,3-Nov,Bhaowal,,,,,,,,
,4-Nov,Bhaowal,,,,,,,,
,5-Nov,Bhaowal,,,,,,,,
,6-Nov,Bhaowal,,,,,,,,
,7-Nov,Bhaowal,,,,,,,,
,8-Nov,,,,,,,,,
,9-Nov,,,,,,,,,
,10-Nov,,,,,,,,,
,11-Nov,,,,,,,,,
,12-Nov,,,,,,,,,
,13-Nov,,,,,,,,,
,14-Nov,,,,,,,,,
,15-Nov,,,,,,,,,
,16-Nov,,,,,,,,,
,17-Nov,,,,,,,,,
,18-Nov,,,,,,,,,
,19-Nov,,,,,,,,,
,20-Nov,,,,,,,,,
,21-Nov,,,,,,,,,
,22-Nov,,,,,,,,,
,23-Nov,,,,,,,,,
,24-Nov,,,,,,,,,
,25-Nov,,,,,,,,,
,26-Nov,,,,,,,,,
,27-Nov,,,,,,,,,
,28-Nov,,,,,,,,,
,29-Nov,,,,,,,,,
,30-Nov,,,,,,,,,
,1-Dec,,,,,,,,,
,2-Dec,,,,,,,,,
,3-Dec,,,,,,,,,
,4-Dec,,,,,,,,,
,5-Dec,,,,,,,,,
,6-Dec,,,,,,,,,
,7-Dec,,,,,,,,,
,8-Dec,,,,,,,,,
,9-Dec,,,,,,,,,
,10-Dec,,,,,,,,,
,11-Dec,,,,,,,,,
,12-Dec,,,,,,,,,
,13-Dec,,,,,,,,,
,14-Dec,,,,,,,,,
,15-Dec,,,,,,,,,
,16-Dec,,,,,,,,,
,17-Dec,,,,,,,,,
,18-Dec,,,,,,,,,
,19-Dec,,,,,,,,,
,20-Dec,,,,,,,,,
,21-Dec,,,,,,,,,
,22-Dec,,,,,,,,,
,23-Dec,,,,,,,,,
,24-Dec,,,,,,,,,
,25-Dec,,,,,,,,,
,26-Dec,,,,,,,,,
,27-Dec,,,,,,,,,
,28-Dec,,,,,,,,,
,29-Dec,,,,,,,,,
,30-Dec,,,,,,,,,
,31-Dec,,,,,,,,,
,1-Jan,,,,,,,,,
,2-Jan,,,,,,,,,
,3-Jan,,,,,,,,,
,4-Jan,,,,,,,,,
,5-Jan,,,,,,,,,
,6-Jan,,,,,,,,,
,7-Jan,,,,,,,,,
,8-Jan,,,,,,,,,
,9-Jan,,,,,,,,,
,10-Jan,,,,,,,,,
,11-Jan,,,,,,,,,
,12-Jan,,,,,,,,,
,13-Jan,,,,,,,,,
,14-Jan,,,,,,,,,
,15-Jan,,,,,,,,,
,16-Jan,,,,,,,,,
,17-Jan,,,,,,,,,
,18-Jan,,,,,,,,,
,19-Jan,,,,,,,,,
,20-Jan,,,,,,,,,
,21-Jan,,,,,,,,,
,22-Jan,,,,,,,,,
,23-Jan,,,,,,,,,
,24-Jan,,,,,,,,,
,25-Jan,,,,,,,,,
,26-Jan,,,,,,,,,
,27-Jan,,,,,,,,,
,28-Jan,,,,,,,,,
,29-Jan,,,,,,,,,
,30-Jan,,,,,,,,,
,31-Jan,,,,,,,,,
,1-Feb,,,,,,,,,
,2-Feb,,,,,,,,,
,3-Feb,,,,,,,,,
,4-Feb,,,,,,,,,
,5-Feb,,,,,,,,,
,6-Feb,,,,,,,,,
,7-Feb,,,,,,,,,
,8-Feb,,,,,,,,,
,9-Feb,,,,,,,,,
,10-Feb,,,,,,,,,
,11-Feb,,,,,,,,,
,12-Feb,,,,,,,,,
,13-Feb,,,,,,,,,
,14-Feb,,,,,,,,,
,15-Feb,,,,,,,,,
,16-Feb,,,,,,,,,
,17-Feb,,,,,,,,,
,18-Feb,,,,,,,,,
,19-Feb,,,,,,,,,
,20-Feb,,,,,,,,,
,21-Feb,,,,,,,,,
,22-Feb,,,,,,,,,
,23-Feb,,,,,,,,,
,24-Feb,,,,,,,,,
,25-Feb,,,,,,,,,
,26-Feb,,,,,,,,,
,27-Feb,,,,,,,,,
,28-Feb,,,,,,,,,
,1-Mar,,,,,,,,,
,2-Mar,,,,,,,,,
,3-Mar,,,,,,,,,
,4-Mar,,,,,,,,,
,5-Mar,,,,,,,,,
,6-Mar,,,,,,,,,
,7-Mar,,,,,,,,,
,8-Mar,,,,,,,,,
,9-Mar,,,,,,,,,
,10-Mar,,,,,,,,,
,11-Mar,,,,,,,,,
,12-Mar,,,,,,,,,
,13-Mar,,,,,,,,,
,14-Mar,,,,,,,,,
,15-Mar,,,,,,,,,
,16-Mar,,,,,,,,,
,17-Mar,,,,,,,,,
,18-Mar,,,,,,,,,
,19-Mar,,,,,,,,,
,20-Mar,,,,,,,,,
,21-Mar,,,,,,,,,
,22-Mar,,,,,,,,,
,23-Mar,,,,,,,,,
,24-Mar,,,,,,,,,
,25-Mar,,,,,,,,,
,26-Mar,,,,,,,,,
,27-Mar,,,,,,,,,
,28-Mar,,,,,,,,,
,29-Mar,,,,,,,,,
,30-Mar,,,,,,,,,
,31-Mar,,,,,,,,,
,1-Apr,,,,,,,,,
,2-Apr,,,,,,,,,
,3-Apr,,,,,,,,,
,4-Apr,,,,,,,,,
,5-Apr,,,,,,,,,
,6-Apr,,,,,,,,,
,7-Apr,,,,,,,,,
,8-Apr,,,,,,,,,
,9-Apr,,,,,,,,,
,10-Apr,,,,,,,,,
,11-Apr,,,,,,,,,
,12-Apr,,,,,,,,,
,13-Apr,,,,,,,,,
,14-Apr,,,,,,,,,
,15-Apr,,,,,,,,,
,16-Apr,,,,,,,,,
,17-Apr,,,,,,,,,
,18-Apr,,,,,,,,,
,19-Apr,,,,,,,,,
,20-Apr,,,,,,,,,
,21-Apr,,,,,,,,,
,22-Apr,,,,,,,,,
,23-Apr,,,,,,,,,
,24-Apr,,,,,,,,,
,25-Apr,,,,,,,,,
,26-Apr,,,,,,,,,
,27-Apr,,,,,,,,,
,28-Apr,,,,,,,,,
,29-Apr,,,,,,,,,
,30-Apr,,,,,,,,,
,1-May,,,,,,,,,
,2-May,,,,,,,,,
,3-May,,,,,,,,,
,4-May,,,,,,,,,
,5-May,,,,,,,,,
,6-May,,,,,,,,,
,7-May,,,,,,,,,
,8-May,,,,,,,,,
,9-May,,,,,,,,,
